_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included,review_scores,cleaning_fee,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,market,country,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365
12354373,House,Private room,Real Bed,1,30,flexible,2,1,1,1,1,250,150,2,80,0,Not Specified,Not Specified,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.4186896742968,-22.96840021041473,No,30,60,90,90
12448766,Cottage,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,4,4,5,2,200,0,1,100,0,within an hour,100.0,Yes,Yes,No,2,2,Porto,Portugal,-8.36356,40.93334,No,30,60,90,347
1264811,Apartment,Entire home/apt,Real Bed,2,365,moderate,2,1,1,81,1,90,0,1,95,60,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.17674315889042,-22.92740812182348,No,0,0,0,0
12654770,Apartment,Private room,Real Bed,1,1125,moderate,1,1,1,0,0,322,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.1631,22.4483,Yes,0,0,0,0
12657285,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8,3,4,6,2,630,0,1,93,150,Not Specified,Not Specified,No,Yes,Yes,2,2,Rio De Janeiro,Brazil,-43.31345955372205,-23.013440373155003,Yes,0,0,0,0
12680743,Apartment,Entire home/apt,Real Bed,28,150,strict_14_with_grace_period,4,2,4,13,1,30,0,1,98,10,within a few hours,100.0,No,Yes,No,3,3,Porto,Portugal,-8.6495,41.1555,No,0,0,7,144
12874040,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,0,1,55,1,82,0,1,89,100,within an hour,100.0,No,Yes,No,40,40,Oahu,United States,-157.82463,21.27472,Yes,9,14,37,305
12895982,Apartment,Entire home/apt,Real Bed,1,365,flexible,4,0,2,0,1,100,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.97776,41.03165,No,0,0,0,0
12906100,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,1,1,1,5,1,502,0,1,92,200,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.15992,22.32324,Yes,29,59,89,89
1206820,Apartment,Private room,Real Bed,2,20,moderate,1,1,1,17,1,95,0,1,96,0,within a few hours,100.0,No,Yes,Yes,2,2,Barcelona,Spain,2.12933,41.38665,Yes,29,59,89,364
1215049,Apartment,Entire home/apt,Real Bed,3,45,strict_14_with_grace_period,5,2,4,212,1,59,15,2,92,50,within an hour,100.0,No,Yes,No,1,1,Barcelona,Spain,2.17502,41.40995,Yes,1,1,3,68
12290090,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,5,1,399,0,1,100,0,within a day,75.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.393534232339206,-22.969013331100093,No,30,60,90,365
12778795,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,3,0,2,1000,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.38976309270332,-22.96986618034955,No,0,0,0,0
12800628,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,2,1,2,14,1,597,1000,2,81,0,within an hour,100.0,No,Yes,No,19,19,Hong Kong,Hong Kong,114.17296,22.30547,Yes,29,59,89,357
12893035,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1,2,161,1,97,10,2,93,60,within an hour,100.0,No,Yes,Yes,2,2,The Big Island,United States,-155.99708,19.64393,No,6,28,53,328
12896435,Boutique hotel,Private room,Real Bed,1,500,flexible,2,1,1,18,1,84,26,1,92,0,within an hour,100.0,No,Yes,Yes,80,80,Istanbul,Turkey,28.97325,41.00353,No,29,59,89,324
12906431,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,4,2,2,66,1,165,0,1,99,150,within an hour,100.0,Yes,Yes,Yes,1,1,Oahu,United States,-157.84343,21.30852,No,4,11,29,289
12507567,Villa,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,8,4,5,10,4,650,50,2,93,500,Not Specified,Not Specified,No,Yes,Yes,2,2,The Big Island,United States,-154.81946,19.50157,No,0,0,0,33
12551469,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,14,1,220,0,1,94,60,Not Specified,Not Specified,No,Yes,Yes,2,2,Hong Kong,Hong Kong,114.13005,22.28392,Yes,0,0,0,0
12762350,Serviced apartment,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,8,2,4,5,2,799,0,1,100,0,within an hour,100.0,Yes,Yes,Yes,59,59,Maui,United States,-156.69171,20.93689,Yes,23,53,83,358
12815927,Condominium,Entire home/apt,Real Bed,1,1125,moderate,4,0,2,127,1,277,50,2,93,100,within a few hours,91.0,No,Yes,No,1,1,Maui,United States,-156.4587,20.76445,Yes,9,39,69,329
12902975,House,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,45,0,1,0,0,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.97227,40.64933,Yes,0,0,0,0
12971023,Apartment,Private room,Real Bed,3,1125,moderate,2,1,1,0,1,578,0,1,0,187,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.18883106558784,-22.97404499063615,Yes,23,53,83,358
13068933,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,6,3,6,0,2,805,0,1,0,180,within a few hours,100.0,No,Yes,No,26,26,Barcelona,Spain,2.21275,41.41111,No,29,59,89,364
12971533,Condominium,Entire home/apt,Real Bed,2,1125,flexible,3,1,2,181,1,35,10,3,98,0,within an hour,100.0,Yes,Yes,No,2,2,Porto,Portugal,-8.6006,41.14924,No,14,35,40,235
13079105,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,28,1,30,0,1,96,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Barcelona,Spain,2.15738,41.40113,Yes,0,0,0,0
13016251,Apartment,Entire home/apt,Real Bed,3,15,flexible,2,1,1,0,1,240,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.69114,45.44134,Yes,28,58,88,88
13146333,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,1,108,1,99,0,1,93,85,within an hour,100.0,No,Yes,Yes,15,15,Oahu,United States,-157.83334,21.2862,Yes,10,40,70,209
1332929,Apartment,Entire home/apt,Real Bed,6,1125,flexible,4,2,2,320,1,63,0,2,94,50,within an hour,100.0,Yes,Yes,Yes,1,1,Barcelona,Spain,2.1651,41.37144,Yes,0,1,3,112
13333143,Serviced apartment,Entire home/apt,Real Bed,2,92,moderate,3,0,2,97,1,205,30,2,98,50,within an hour,100.0,Yes,Yes,No,3,3,Sydney,Australia,151.28492,-33.79762,Yes,10,40,70,71
13066822,Condominium,Entire home/apt,Real Bed,5,365,super_strict_60,6,2,4,3,2,400,0,1,100,204,within an hour,100.0,Yes,Yes,Yes,74,74,Kauai,United States,-159.47467,21.88174,No,2,24,45,306
13110019,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2,2,13,2,120,0,1,100,40,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.74634,41.34608,No,0,16,46,183
13217170,Townhouse,Private room,Real Bed,1,1125,flexible,2,1,1,7,2,50,0,1,89,20,Not Specified,Not Specified,No,Yes,No,1,1,New York,United States,-73.95375,40.68604,Yes,0,0,0,0
13218264,Apartment,Entire home/apt,Real Bed,4,15,flexible,6,2,2,0,1,1529,0,1,0,560,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.189661428857306,-22.922011056850103,No,30,60,90,365
13265567,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,2,3,18,1,90,0,1,94,50,Not Specified,Not Specified,No,Yes,Yes,1,1,Montreal,Canada,-73.57039,45.51664,Yes,0,0,0,0
13302796,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3,6,46,1,370,18,2,90,0,within an hour,100.0,No,Yes,Yes,38,38,Sydney,Australia,151.21355,-33.87546,Yes,23,51,81,304
13316078,Apartment,Entire home/apt,Real Bed,10,1125,flexible,6,3,5,0,3,1044,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.48464195562192,-23.023927670410306,No,23,53,83,83
13328702,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,0,1,8,1,150,0,1,93,110,within an hour,100.0,Yes,Yes,No,2,2,Maui,United States,-156.43701,20.6915,Yes,4,15,24,245
13430219,Apartment,Entire home/apt,Real Bed,20,45,flexible,2,1,1,0,1,373,0,1,0,187,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.22016225270119,-22.984271127835317,Yes,29,59,89,89
13585970,Apartment,Private room,Real Bed,3,45,flexible,2,1,2,1,1,560,0,1,100,56,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.36575723779647,-23.01001003307048,Yes,0,0,0,0
13633280,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2,2,75,1,49,0,1,99,25,within an hour,100.0,Yes,Yes,Yes,3,3,Porto,Portugal,-8.70481,41.18844,No,0,5,16,95
13702313,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,123,1,45,10,1,98,10,within an hour,100.0,Yes,Yes,Yes,3,3,Sydney,Australia,151.15248,-33.96822,Yes,26,56,71,315
13829859,House,Entire home/apt,Real Bed,3,15,flexible,5,0,3,0,2,181,0,1,0,80,Not Specified,Not Specified,No,Yes,Yes,1,1,Sydney,Australia,151.20925,-33.74605,Yes,0,0,0,0
13852692,Apartment,Entire home/apt,Real Bed,3,60,strict_14_with_grace_period,10,5,6,73,3,550,0,1,94,290,within an hour,100.0,Yes,Yes,Yes,1,1,Sydney,Australia,151.20197,-33.84212,Yes,13,30,56,273
13875927,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,2,2,61,1,60,8,4,83,20,within an hour,100.0,No,Yes,No,1,1,Porto,Portugal,-8.62093,41.15773,Yes,6,23,49,309
1310308,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,67,1,139,0,1,89,60,within a few hours,100.0,Yes,Yes,No,3,3,Sydney,Australia,151.23757,-33.83325,Yes,4,27,57,332
13113064,House,Private room,Real Bed,1,6,moderate,3,1,2,38,1,125,20,2,88,35,within an hour,100.0,No,Yes,No,1,1,New York,United States,-73.79248,40.59058,Yes,28,58,88,363
13223739,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,44,1,119,0,1,90,165,within an hour,98.0,No,Yes,Yes,11,11,Kauai,United States,-159.33923,22.01071,Yes,3,9,24,259
1325472,Apartment,Private room,Real Bed,1,1125,moderate,1,1,1,6,1,73,55,1,100,45,within a day,100.0,No,Yes,No,2,2,New York,United States,-73.93789,40.85704,Yes,30,60,90,365
13306630,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,0,1,63,30,1,0,50,within an hour,100.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.18758268316908,-22.913687773590524,No,0,0,0,226
13308110,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,2,36,1,149,0,1,89,75,within a day,90.0,No,Yes,Yes,1,1,New York,United States,-73.92188,40.70699,Yes,23,40,70,70
13324467,Loft,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,4,0,2,35,1,172,0,1,98,150,within an hour,100.0,Yes,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.19461538649248,-22.983002257608693,Yes,20,50,80,133
13368075,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,2,1,1,5,2,75,0,1,96,65,within an hour,92.0,No,Yes,Yes,16,16,Barcelona,Spain,2.14449,41.39264,Yes,30,60,90,365
13386011,Condominium,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,1,1,8,1,181,27,2,95,94,Not Specified,Not Specified,No,No,No,1,1,Montreal,Canada,-73.62176,45.53724,Yes,0,0,0,0
13520692,Apartment,Entire home/apt,Real Bed,4,23,moderate,5,2,2,1,2,199,0,1,80,125,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.22801,-33.87621,Yes,0,0,0,0
13559998,Apartment,Entire home/apt,Real Bed,7,31,flexible,3,3,3,0,2,1865,0,1,0,187,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.39766652363983,-22.972342293273257,No,0,0,0,0
13813259,Apartment,Entire home/apt,Real Bed,90,360,strict_14_with_grace_period,3,2,2,0,1,132,0,1,0,0,within a day,90.0,No,Yes,Yes,2,2,Istanbul,Turkey,29.0034,41.06991,No,0,0,0,262
13905218,Guest suite,Private room,Real Bed,28,1125,strict_14_with_grace_period,1,1,1,5,1,290,0,1,100,0,within a day,96.0,Yes,Yes,Yes,19,19,Hong Kong,Hong Kong,114.17131,22.31832,Yes,2,2,2,251
13905833,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2,1,1,0,1,150,0,1,0,80,Not Specified,Not Specified,No,Yes,No,1,1,New York,United States,-73.98457,40.7672,Yes,0,0,0,0
13937701,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,10,1,140,40,1,92,60,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.93915,40.83625,Yes,0,0,0,0
13955233,House,Entire home/apt,Real Bed,1,1125,flexible,6,3,2,0,2,119,0,1,0,140,a few days or more,0.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.34953293121925,-22.89846031772599,Yes,28,58,88,88
14004632,Serviced apartment,Entire home/apt,Real Bed,2,29,moderate,6,2,3,71,2,129,0,6,95,0,within an hour,98.0,Yes,Yes,Yes,66,66,Barcelona,Spain,2.17481,41.39243,Yes,5,15,21,229
14075164,House,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,8,4,4,45,3,420,25,8,97,350,within an hour,91.0,Yes,Yes,No,2,2,Kauai,United States,-159.31839,22.06858,Yes,6,10,22,170
13193079,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,0,3,4,1,209,18,2,60,0,within an hour,100.0,No,Yes,Yes,38,38,Sydney,Australia,151.21367,-33.87702,Yes,25,55,85,308
13201601,Loft,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,2,2,41,2,300,75,4,97,250,within an hour,100.0,Yes,Yes,Yes,2,2,Maui,United States,-156.6868,20.95465,Yes,4,10,37,306
13352718,House,Private room,Real Bed,2,4,flexible,2,1,1,0,1,151,0,1,0,50,within an hour,100.0,Yes,Yes,Yes,3,3,Sydney,Australia,151.30006,-33.76212,Yes,0,0,0,0
13366855,Apartment,Entire home/apt,Real Bed,5,30,strict_14_with_grace_period,4,1,1,2,1,373,0,1,90,187,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.363386744558326,-22.979131216990595,No,0,0,0,0
13414552,Apartment,Entire home/apt,Real Bed,20,25,strict_14_with_grace_period,4,2,2,0,2,1306,1119,4,0,261,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.39714324266577,-22.973565284382087,Yes,23,53,83,83
13415952,Apartment,Private room,Real Bed,2,30,moderate,2,1,1,24,1,90,10,1,99,30,Not Specified,Not Specified,No,Yes,Yes,3,3,New York,United States,-73.95001,40.70821,Yes,0,0,0,0
13479450,Loft,Entire home/apt,Real Bed,2,365,strict_14_with_grace_period,4,1,1,12,1,225,0,1,89,130,within a few hours,100.0,No,Yes,Yes,1,1,New York,United States,-73.95525,40.71758,No,29,59,89,364
13753838,Apartment,Entire home/apt,Real Bed,10,1125,flexible,5,0,2,0,2,500,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.3917485723414,-22.970026056556843,Yes,28,58,88,88
13789278,Townhouse,Private room,Real Bed,3,1100,strict_14_with_grace_period,4,1,2,62,2,84,36,1,88,79,within an hour,100.0,No,Yes,Yes,11,11,New York,United States,-73.98823,40.7303,Yes,21,23,23,79
13814845,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2,4,16,2,185,0,1,97,100,within a day,100.0,No,Yes,Yes,1,1,Maui,United States,-156.45699,20.75577,Yes,0,5,5,108
13820755,Apartment,Entire home/apt,Real Bed,30,1125,strict_14_with_grace_period,3,0,2,0,1,199,0,1,0,100,within a few hours,94.0,No,Yes,No,799,799,New York,United States,-73.98146,40.76647,Yes,27,57,87,361
13841569,House,Private room,Real Bed,1,1125,flexible,2,1,1,30,1,80,40,2,97,15,within an hour,100.0,Yes,Yes,Yes,2,2,New York,United States,-74.00101,40.57476,Yes,25,55,85,172
13906039,Bed and breakfast,Shared room,Real Bed,1,1125,strict_14_with_grace_period,9,1,9,5,1,48,0,1,96,0,within an hour,100.0,No,Yes,No,5,5,Rio De Janeiro,Brazil,-43.1703921056122,-22.9620268863854,No,20,50,80,352
13927034,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,2,0,1,746,0,1,0,187,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.27922913422733,-22.88440960003236,No,0,0,0,0
13045223,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,7,1,20,0,1,94,0,Not Specified,Not Specified,No,Yes,No,2,2,Montreal,Canada,-73.56646,45.51778,Yes,0,0,0,0
13069562,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,105,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.97717,41.05221,No,0,0,0,0
13299549,Apartment,Entire home/apt,Real Bed,31,1125,strict_14_with_grace_period,4,2,3,25,1,200,0,1,81,275,within a few hours,91.0,No,Yes,Yes,158,158,Sydney,Australia,151.20904,-33.86252,Yes,14,31,61,336
13317720,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,3,0,2,1865,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.48662201316989,-23.022882730052668,Yes,29,59,89,364
13318405,House,Private room,Real Bed,2,14,moderate,2,1,1,120,1,95,20,1,98,30,within an hour,100.0,Yes,Yes,Yes,2,2,Oahu,United States,-158.03886,21.67923,Yes,8,29,52,135
13333008,Apartment,Entire home/apt,Real Bed,2,1120,strict_14_with_grace_period,7,2,3,111,1,70,12,2,95,0,within an hour,100.0,No,Yes,Yes,20,20,Porto,Portugal,-8.61723,41.14839,Yes,30,48,66,322
13361526,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,1,2,5,1,261,150,2,96,130,a few days or more,33.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.21649274666616,-22.98472365988908,Yes,0,25,55,330
13525014,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,1,4,22,1,104,50,2,95,170,within a few hours,88.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.1918569821055,-22.97475787363863,No,16,29,29,160
13574006,House,Entire home/apt,Real Bed,2,1125,moderate,6,3,3,47,2,60,10,4,88,20,within an hour,100.0,No,Yes,No,1,1,Porto,Portugal,-8.60844,41.13442,Yes,18,47,64,334
13630859,Apartment,Private room,Real Bed,1,6,flexible,2,1,1,0,1,90,0,1,0,174,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.97185,41.03494,No,0,0,0,0
13669275,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,2,1,40,20,1,90,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Barcelona,Spain,2.16685,41.38371,No,0,0,0,0
13372754,House,Entire home/apt,Real Bed,3,31,moderate,6,3,5,16,1,55,20,2,85,60,within an hour,100.0,No,Yes,No,1,1,The Big Island,United States,-155.76034,19.14801,Yes,24,54,84,359
13397791,Apartment,Entire home/apt,Real Bed,10,30,flexible,6,0,4,0,2,2238,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.46312213962931,-23.026058527674262,No,0,0,0,0
13444131,Apartment,Entire home/apt,Real Bed,3,30,moderate,5,2,5,2,2,1119,0,1,100,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.392545662686615,-22.972063407633105,Yes,0,0,0,0
13454668,House,Entire home/apt,Real Bed,3,365,strict_14_with_grace_period,8,3,4,32,3,425,50,8,99,200,within an hour,100.0,Yes,Yes,Yes,1,1,Kauai,United States,-159.46435,21.88141,No,3,18,30,205
13462637,Apartment,Entire home/apt,Real Bed,2,1120,strict_14_with_grace_period,4,1,2,69,1,60,10,2,95,0,within an hour,100.0,Yes,Yes,No,9,9,Porto,Portugal,-8.61289,41.14501,Yes,17,42,69,341
13488308,Apartment,Entire home/apt,Real Bed,30,1124,strict_14_with_grace_period,2,1,2,34,1,199,50,2,97,80,within an hour,100.0,Yes,Yes,Yes,1,1,New York,United States,-73.98243,40.73955,Yes,0,0,1,210
13603489,Apartment,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,6,3,3,18,1,177,7,6,87,132,within an hour,94.0,No,Yes,No,1198,1198,Montreal,Canada,-73.57517,45.51623,Yes,0,3,24,105
13739484,House,Entire home/apt,Real Bed,2,30,flexible,3,2,2,3,1,164,50,1,87,150,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.49193864130802,-22.988157720342432,No,0,0,0,0
13835658,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,2,3,12,1,125,0,1,82,50,within an hour,100.0,No,Yes,No,70,70,Barcelona,Spain,2.15942,41.41089,Yes,0,0,0,36
13846473,Aparthotel,Private room,Real Bed,3,1125,moderate,2,1,1,49,1,100,40,1,89,30,within an hour,100.0,No,Yes,Yes,1,1,New York,United States,-73.98024,40.79057,Yes,27,57,87,87
13993059,Apartment,Entire home/apt,Real Bed,7,1125,flexible,8,4,6,0,3,899,0,1,0,120,a few days or more,0.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.42097030256312,-22.99871658029596,No,29,59,89,89
14042368,Apartment,Private room,Real Bed,2,30,strict_14_with_grace_period,2,1,1,3,1,50,0,1,40,0,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.67867,41.17922,Yes,29,59,89,179
12997475,House,Entire home/apt,Real Bed,5,356,strict_14_with_grace_period,8,3,7,30,2,299,10,4,99,200,within an hour,100.0,No,Yes,No,9,9,Oahu,United States,-157.78934,21.3031,Yes,16,27,47,73
13069840,Condominium,Entire home/apt,Real Bed,5,600,moderate,5,1,3,73,1,119,0,2,99,300,within an hour,100.0,Yes,Yes,Yes,1,1,Oahu,United States,-157.82726,21.28198,Yes,6,29,46,46
13334276,Apartment,Private room,Real Bed,5,100,flexible,1,1,1,0,1,267,0,1,0,100,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.15097,22.28614,Yes,9,39,69,69
13495196,Apartment,Private room,Real Bed,12,15,strict_14_with_grace_period,1,1,1,0,1,38,0,1,0,20,Not Specified,Not Specified,No,Yes,Yes,1,1,Sydney,Australia,151.27023,-33.89507,Yes,0,0,0,0
13495314,Apartment,Entire home/apt,Real Bed,20,1125,moderate,4,2,2,4,1,75,0,2,100,0,within a few hours,100.0,No,Yes,No,1,1,Montreal,Canada,-73.52985,45.58603,Yes,24,24,24,242
1370405,Apartment,Private room,Real Bed,1,40,strict_14_with_grace_period,1,1,1,221,1,53,10,1,96,15,within an hour,100.0,Yes,Yes,Yes,3,3,New York,United States,-73.94838,40.64895,Yes,4,15,40,128
13764019,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,1,2,20,1,130,10,2,98,50,within an hour,100.0,Yes,Yes,No,7,7,Barcelona,Spain,2.17623,41.3921,Yes,0,0,0,0
14040723,Guesthouse,Entire home/apt,Real Bed,5,90,flexible,4,2,3,7,1,215,30,2,100,100,Not Specified,Not Specified,No,Yes,Yes,1,1,Oahu,United States,-157.73154,21.39727,Yes,0,1,2,97
1294944,Apartment,Private room,Real Bed,1,1125,flexible,3,1,3,0,1,195,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,29.01035,41.04368,No,30,60,90,365
13145113,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,0,569,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.21532,-33.89307,No,30,60,90,365
13164714,Apartment,Entire home/apt,Real Bed,4,300,moderate,4,1,1,23,1,369,0,1,95,0,within a few hours,100.0,No,Yes,Yes,1,1,Istanbul,Turkey,28.99883,41.04854,Yes,27,57,87,177
1321603,Bed and breakfast,Private room,Real Bed,1,1125,flexible,4,3,2,30,1,139,140,1,91,25,within an hour,100.0,No,Yes,No,1,1,Sydney,Australia,151.23946,-33.53785,Yes,27,57,87,362
13352279,House,Private room,Real Bed,7,1125,flexible,2,1,1,0,1,50,0,1,0,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Sydney,Australia,151.26186,-33.8964,Yes,0,0,0,0
13411324,Apartment,Entire home/apt,Real Bed,5,21,flexible,4,1,3,38,1,201,50,3,97,80,within a few hours,100.0,Yes,Yes,Yes,2,2,Rio De Janeiro,Brazil,-43.19317787872534,-22.98846987088959,No,3,3,3,3
13437242,Apartment,Entire home/apt,Real Bed,2,14,moderate,2,1,1,0,1,848,0,1,0,200,Not Specified,Not Specified,No,Yes,Yes,1,1,Hong Kong,Hong Kong,114.14934,22.28346,Yes,0,0,0,0
13508417,Condominium,Entire home/apt,Real Bed,2,40,moderate,4,2,2,66,1,102,11,2,98,0,within a few hours,100.0,Yes,Yes,No,1,1,Montreal,Canada,-73.5702,45.46794,Yes,2,8,17,58
